Sentence,Tag
Main POOra Din Har Waqt CricKet DeKHta ReHTa Tha. JaB Aap Bache Hote Hain To Poora Din Khel Se Dil Hi Nahi Bharta. JaSparit BuMrah #M_RaZ...,0
"'Do cheeze hai mein khabi nai chorunga, tum aur cricket. Bas. Samjhi aap?' ..",0
In main say kisi nay b kuch niiii kiya cricket ki bhaliii k liye. Chor hain sab k sab.,0
Bhai maths cricket movie bas Lamborghini ka farak HAI... baaki sabh humar jaise ho,0
#Bol dialogue: 'aik insaan ki jaan chali jaye gi aur aap ko President of Pakistan ke neend ki fikar hai' #Irony #memogate,1
Triple talaq ka jo faisla SC ne kya hai wo bahut accha hai aorton ko unka Haq mil gya---thanku SC,0
Aur triple talaqe to tumhare Papa bhi nhi rok paye aaj bhi ek triple talaq ho gya aur tumhare papa sar khujate reh gya,0
Kushal log apni kushal ta Politics  me Yahan idhar udhar ghumke hi nikaal dete hai humne to Har jagah dekha aarachan hi Kaam karte hai Truth,0
"in this movie DAAG,Shakti Kapoor, while preaching,tells Chandrechur Singh ""iss janam main toh tumne koi accha kaam kiya hi nahi hai"" #irony",0
Aakash ji plz purnai tasvire share Kiya Karo .hame bhi acha lagta hai aapke purane photo dekha ..#Cricket,0
Pak Cricket Team K Fast Bowler Roman Raees Aaj Zindagi Ki Nai Inning Shuro Kar Rahay Hen Roman Raees Aaj Dulhaniya Ghar Layen Gay. IMRAN ALI,0
@Samra_Noori Aaho! #Sarcasm bhi likha hai mainayyyy!!!,0
Cricket aa raha hota hai ya aa rahi hoti hai?,0
Hahahahhaa ..rajeev jaise log bas khans' ke paise khate hai . Hrithik baap hai sabka agar  uske against politics na ho to,0
@marvisirmed @ImranKhanPTI Uss daal par Imran khan betha hai marvi sirmed nahi samajh to gaye hongi #sarcasm,0
What a review man !!! Aaj pata chal gaya hai ki Bollywood ek chutiyapa hai. Sabhi apna fayeda dekhte hai.,0
@drsjeee Ye pakistani sainik ka khat hoga. Bhatiye hota to patra likhta tatsam Hindi ya Sanskrit mein  @Helpdes99146637 #Sarcasm,1
haaaa...batao Bollywood ke kitne bure din aa gaye hai.gandi nali ke keere ke alawa kuch nahi hai tere jaise log..,0
or vo aaj apni rago me khoon ki jagha cricket hone ka dava karta hai,0
Wha 're hudustaan supar politics hai yar tum sab kabhi bhi modi ka takar nhi le paaoge  bihar  me aafat hai,0
"Abe kathmulle mujhe pta hai ,triple talaq banned ho gaya ,roti roji chhin gayi ,twitter par aakar gaand marwa rahe ho....",0
tu apni baat kar #tripletalaq or #halala par,0
"Time to check the authority jab me, #cricket Aur #MumbaiRains. ""Mommy Khanda bhaji Aur Chai milegi kya?""",0
"Faizal Bhai, Movie to kamal ki hai. Puri Paisa Waloos. Industry ke naye badshah aap hi ho. #Bollywood #GreatBabumoshaiBandookbaaz #King",0
"ab koi shayra Ye nahin likhgi , Iss duniya ke log bhi kitne Azeeb  hai Na ! Sare khilone chhod kar jazbaton se khelte hain #Triple_Talaq",0
#beefban ye jo beefban pe bol rhe hai triple talaq pe inki amma mar rhi hai bolne me. #doglimentality,0
And 5. 'Haath pahunche bhi na the zulf dota tak #Momin / Hathkadi daal di zalim ne khata se pehle' #Shair #Momin #Irony,0
Uniform Civil Code agar chaiye to triple talaq ko khatm karna hoga aur inn nakli islamists ko mahilayon ka samman kaise kiya jata h batana h,0
Mujhe to lagta hai ki ye #TripleTalaq ka mudda aaj se 10 saal pahle hi sulza hua hota to aaj ye bhi aage hoti,0
"Bss do log hindi belt ki politics se hat jaye Mayawati aur Nitish kumar..Abhi sb thk ho jaye,^ inhi do ki wajah se aaj bjp ki UP ar Bihar me",0
Paisa power politics aur lakho karodo blind flower yahi babao ka game esi ki taqat se vo sarkaro ko juka dete h galati unki nahi samaj ki h,0
Bacha Liya #TripleTalaq se tab bhi aadat se baaz nahi aaoge. Quom ka hi qasoor hai tumhara nahi. Jao Hal*l@ karvao usme hi Khush raho.,0
"sharm magar tm ko nahi aati,koi b beemar par sakta hai is par politics mat karo kya pta kal aap is beemari ka shikar ho jao",0
"Jaaney jaana, deewana! Tera naam rakhdiya.   ##songoftheday #bollywood",0
Aap wahid Pakistani hain jisse mein jaanti hoon jo cricket nahi dekhte,0
I agree. Lekin agar 300 filmo mein se 50% bhi acchi film banaya hota toh Bollywood ki yeh halat naa hoti.,0
Aap -Jis ke liye b ja rahe h.... Jo b kar rahe h....inki dish v kaam to sahi h..aaj ki politics kids yarn dange v jativad to nahi fela rahe,0
#SakshiMaharaj Kya fooka hai aapne aaj?bahut achi quality ka lagta hai Tabhi aise statements de rahe hai! #irony #GaneshChaturthi hai aaj,1
Pakistani sabiq leg-spinner Abdul Qadir ne kaha hai ke qoumi Cricket team ko World Eleven ke khilaaf series ko aasan na samjha jaye#,0
"Sir desh mein chutiyon ki kami nahi hai ,ek dhoondo hazar milte hain jaise ke ye Presstitute. Dard mein bhi politics karate hain.shameless",0
Cricket_News: 06_Saal Tak Team Ki Qayadat Karna Mery Liye Aizaz Hy. Ta-Hum Ab Me Samjhta Hun K Kisi Aur Ko Aagy Aana Chahiye. AB_DeVillier,0
khawaja shb sharam krain is par bhee politics aap ka leader london ku elaj krata hai,0
"Modi Ji Se Chhoti Si Delhi Nahi Sambhal Rahi..  DESH Kya Sambhalege??  Please stop lynching politics sir, Otherwise resign!!",0
Modi ko itna mat koso warna jald hi pure parivar saith mitti mein mil jaoge. Had se jyada negative politics accha nahi hota.,0
Are baba triple talaq ka kya hua????  Kuch hua v ya public ke liye masala de ke gayab...,0
"haan, aap apne bete ko ek cricket bat deke Sachin bana denge. Kaam khatam  @sharathgow",0
Bhutto ko maray 50 saal hogaye lakin ajj bhi bhutto kay pottat/nawasay bhutto k naam per vote le raye hain RIP politics #ChiniotBhuttoKa,0
Nepal ko cricket game ko upalaabdi dekhera sarai aananda aayo bhanaya,0
@meeeoww Humari dp bhi dekh lo ya badel se zyada pyaar hai  :D #sarcasm,0
Jab tak railway ko politics se free nahi kiya jaega tab tak kuch nahi hoga,0
Kab ayega faisla triple talaq par 1 week to hoga taa,0
#Sketch4 'Vijay Deenanath Chauhan ' (#Agneepath)' #BollywoodAugust #AmitabhBachchan #artwork #creativekalakar #BigB #bollywood @SrBachchanpic.twitter.com/BNWndOuzRR,0
Humko na khabar kab kaisay aaya wo... Dil se khusphus kya farmaya wo    Kats  #KatrinaKaif #HrithikRoshan #Bollywood pic.twitter.com/r43KYfHaod,0
stop this politics.. baar bachon ki maut ko rusva mat karo. tum kahan the jab 2016 mein delhi mein dengu se 50 se jyada log mare the?????,0
@vijayrupanibjp CMO Gujarat Triple Talaq Ka To Post Maar Rahe The Ab #Ram_Rahim Ka 1Post Bhi Nahi Lanat Hai Tumhare Jeso Pe Jat Pe Lado Bs,0
RT @_barcode: Maa tab bhi roti hai jab baccha khana nahi khata aur maa tab bhi roti hai jab baccha khana nahi deta #irony #respectMothers,1
Rajasthan me bhi Pani Adhe India me Pani ab cricket match bhi Pani sala ye duniya Pani ke Bina possible nai hai na yar,0
"Hamare desh main jaan se jayada politics chalta hai...Rail durghtana to bahana hai, @aajtak @sureshpprabhu",0
do kanyadaan means consider ur daughter like toy.triple talaq ka rona ro rahe hain jabkee muslims mein divorce na ke baraar hota hai.,0
"Kaash koi isko 20 saal pehle ye sikha deta Kay Jis terha Namaz Thaher Thaher ke parhte, ye cricket bhi Thaher Thaher Kay Araam se khelta  pic.twitter.com/XI9exnHOFk",0
@SkyisNeela Kuttey! #sarcasm wala tag remove ker diya! Allah kerey aaj raat Balthazar ki baat pakki hogayi ho!,0
@NotKennyRogers and Kodak is bankrupt. #irony,0
@republicHam Hindustani bas Indian cricket team ke liye eak hai. Baki Ham aalag hai KuNhi panchkula mein jo 30log mare gye hai. Swaal puchu,0
Ab seedhay ho jao... 1992 nahi hai yeh.. jab operation darmyan may chor diya tha... Ab koi NRO nahi milay ga.. Sharafat say politics karo,0
Muslim mahilao ke pass ek hi vimalp Hai ab ki woh Hindu aadmio see shaadi kare . Unki life SE triple talaq automatically khatam ho jayega,0
@digvijaya_28 @rssurjewala @OfficeOfRG Congress aur uanke jaise ghatiya politics karne walo ki wajah se train accedent badh rahe North mei,0
"Rajniti me Rahul Gandhi aur Bollywood m Tushar Kapoor Ka mukabla koi nhi kar sakta, ye dono ke andar quality ek hi hai",0
Triple Talaq hataane ke baare mein soch hai kabhi? The bhagodas who just say TQ and are done ??,0
@RT_sheraz aur phr tu kehta hai kunats tra chaddi dost hai :/ #irony,1
Indians ka India se yarana bana rahega. Tukde politics wali aap samjti jaroor ho magar Bharatki janta ka apne desh se pyar accept nahi karti,0
"Ajeeb chutiya hai ye banda , triple talaq chalu rahega to ye sab hoga Kya ?",0
Abhi tum ne khudd likha hai ke kisi ke personal metter ungli nahi karna chahiye to phir kiyon triple talaq ka metter uthhaya gaya .,0
"#veerupanti : tag line ""Cricket jo hai Anishchittaon ka khel hai """,0
#ShameOnPTVSports Awam ko Cricket se mehrom Rakha hai @PTVSp0rts @PTVNewsOfficial,0
Ye log apnk kaum khud hi khatam kar lenge kisi dusare ki jarurat nahi padegi kabhi triple talaq fatwa halala uffff khuda khair kare.,0
Baba ne Virat ko cricket sikhaya hai  baba ne Virat ko aashirbaad kiya hai blah blah..,0
Cylinder na aapne chori kiye na Maine to vakaalat kisi ki mat karo ya fir saaf kaho ki bachhon se Matlab nahi politics karni Hai is pe bas,0
Politics itni bhi nahi khelni chahiye ki hone vale dango ko bhi na dekh sako  Dedicated to BJP,0
"This lady is going to destroy the House of Sharifs. Ghar ko aag lagi, ghar ke chiraagh se. #Irony",1
Ye Desh ki wo young enery hai jise Apne Kam par hona chahiye tha par AAP ki corruption se bhari politics ne en Ko road par la diya hai. pic.twitter.com/LnM6YkoRjb,0
@TheKhullaSaand Tu to bhigi billi jaisa hai..aur naam saand rakha hai #irony,1
Triple talaq khatam hona sa kiski zindagi kharab ho gai...,0
logo ko dikhana hai ki wo cricket bahut samajte hai...,0
"Desh aur Bollywood ke liye  beshumar pyaar, har sacche hindustani ki pehchaan hai. #HappyIndependenceDaypic.twitter.com/q1BkeT2khm",0
Gali cricket mai bhi naali se ball nikalne ke liye khelne wale ab PV Sindhu ko gyaan denge pic.twitter.com/UHnUF3VIvW,0
@TheJohnAbraham ka chota bhai jo kumbh ke mele mein kho gaya tha #Bollywood #zoomtv @Atheist_Krishnapic.twitter.com/rkwvrPjX51,0
Mujko to ek baat nhi samaj aate hai kis ne bana de ye cheaj k Muslim yaha safe nhi hai. Ye sirf ghandi politics hai,0
Ho sakta hai ye sab politics ki wajah se ho,0
@mukeshtiwariji Arey hum unko kya materials denge likhne k kiye. Mera majak uda rahe ho sarkar. :-) #sarcasm  @Mukesh7009,0
Waise bhi aapko in sab se kya matlab... Muslim Tustikaran ke politics karne wale hi aachhe lagenge.. Bahle wo deshderohi ya bharstachari ho.,0
panama case haqeeqi he ya sazish is se peda hone wale bohran se pakistan ko faeda huwa ya nuqsan zimedar kon he ? @pakistani politics,0
@IrfanPathan  irfan Bhai .... meri age 22 hai .... aur abhi tak cricket me koi chance nahi mila hai ........ im batting allrounder ......,0
"Bhagwaan khud bolega ""Bhosdike, Cricket 07 nahi hai ke tu cheat code daal ke jeet jaayega"" Kabhi kabhi harr mann liya karo. Marr nahi jaoge!",0
@najamsethi Sir g hum Karachi walon ne kya ghalti ki hai yahan bhi cricket lovers rehte hain.. ek match hamen bhi de dete.,0
"Ho Gayi politics suru,koi bhi accident ho jaye aur ye politician apni apni roti sekna suru kr dete hai help k liye koi aage nhi aata hai.",0
Inshallah usi samvidhan ki dhajjiyan udayenge wid triple talaq,0
#TripleTalaq Sub judis matter hai Red fort se bolne ki kya jaroorat hai,0
"Bache ke maut me v tumko arkshan sujhta h, dhikkar h aise politics karne walo par, bade sadhu bane firte h yogi, etne bacho ka hatyara",0
Ungli karne ki aadat nhi gayi tum logo ka. Bhai cricket wapas aa raha hai usme khush hona chahiye.,0
Suresh Raina with Rishabh Pant & Ishan Kishan! #Cricket pic.twitter.com/JzfC7pftDy,0
ha tum toh allah ko maanti ho jao kisi mulle se shadi kro aur triple talaq aur halala ka shikar bano,0
@PMOIndia sir aap #Mamta di ko kaise samjayenga. .uneh #sarcasm hi dikh tah hai har cheez mei. . We all feel shame on such episode.Jaihind!,0
Bibi ...Ye referendum koi Triple talaq ya Halala nahi hai hai jo koi bhi aira gaira Mulla karwa de....Read the UN resolution first,0
tum BC yahan bhi politics kheloge. Shame on you. Tumhari failayi gandgi hai jo aaj doosron ko saaf karni pad rahi hai. Kam kya khak hoga.,0
ek paagal ho kar president bana tha or chor taber pagal ho kar politics se baar hoga.aeen tu pagal ko saza nai dega. pic.twitter.com/gDWkpEBWaG,0
Ckt News: S Ajmal  Sohail khan k BaaD Ab  Umar Akmal Aur SharJeel khan Ko Be Wajah Cricket se Door Kiya Ja Raha Hai J Mi.,0
Tum to ho hi dalle. Ukhad kuch pate nahi. Tu aur tera mai-baap kejruddin ke bas ka kuch nahi hai. Tu to triple talaq par focus kar,0
"Mai kis ki ghalti hon,waqt anay par btaon ga: Rehman Malik #Sarcasm pic.twitter.com/pZXuP9El",0
Sir waise yeh beej toh aapne he boya tha. In sabko galat raasta dikha kar ab aap unpar politics kar rahe hain... Please....,0
Nashta k duran bhi politics pay behas :-/ Pagal hu chuky hain sab Pakistani,0
Ghorakhpur hatya kand triple talaq se huye kiya,0
@ sir ache se janje hai politics kya hota hai. Shalakhe film me unke sath kya huwa tha. Phir bhi BJP ka saport karte. Jai ho,0
Aabhi tak ye baat samajh nahi aai triple talaq musalmano k liye ban huvi hai magar khush hindus and media ho rahain hain,0
Cricket News PaKistan Aa Kar Khelne Ka Khuwab Poora Huwa Yahan K Shaiqeen Ka Shukriya. T-Perera #Sufyan Gulzar,0
Accha hai... Bollywood wale bahut acchi movie bhi banate hain ise dekhkar pata chala,0
Tumhara kuch nahi ho skta.   Ab toh Triple Talaq bhi ban hai,0
Cricket is not cricket without @SAfridiOfficial  bohat se player aae aur chale gae lekin LALA jaisa koi bhi nahi aya aur na aae ga..,0
"Abe tu kahe aggressive ho raha hai, government hai na, keh ke Le rahi hai. Chal koi joke suna #TripleTalaq pe.",0
Ye Manubad Bramman Bad and jati bad khatam ho.tabhi ye corruption khatam hoga.barna jati bad k naam pad ye gandi politics chalte rahega.,0
Triple Talaq toh nahi bola na Imran Bhai..,0
@DeeCaps_ #sarcasm sheesh,0
#Cricket News: Hashim Amla Ne Shaandaar Batting Ki. Thisara Perera Ki Innings Bhi Achi Rahi. - #Sarfaraz Ahmed,0
#TripleTalaq  Congress ab kya karegi... Esko support karegi ya virodh??  Sab vote bank Hai..,0
"- triple talaq - baba andar gaya  - baarish horahi hey  - Bangladesh jeet raha hey  "" duniya ka aant nazdik hey """,0
"Cricket News: Pakistan Main Acha Waqt Guzaar Rahe Hain. Shaiqeen Buhat Ache Hain. Wicket Buhat Achi Thi. Hashim Amla - ""Zaheer_Rajper""",0
Ye Bollywood wale sabhi anti nationalist hai .Sirf bayan baji are jigra hai to gambhir ne abhi do bachche ka padhai ka jimma liya ek tweet u,0
duniya ka 8wan ajooba ho rah hai aaj  sale fuckistani apne ghr me cricket khel rah hai salon bom banao aur bhadkao #PAKvWXI,0
"Arre abhi you madam ki Saadi bhi nahi hui, nikah, triple talaq, halala, gudala sab baki Hai abhi kaise budhi ho jayegi..",0
@laluprasadrjd lalu ki jaativad ki politics khud karte ho or bolte ho ki hum BJP ko jaativad Ni failane denge..Chutiya Ni h log samjhee..?,0
Ab ye kaun keh rha hai baba ne sachin ko bhi cricket sikhaya hai.,0
"Modi ji, bhot achi politics karte ho, danga Haryana Mai huya aur AAP Bihar dekh rahe ho, kya Abhi tak so rahe the",0
"Haan tum cricket mai humko aur 100 years haraoge, aur hum tumhe war mai, 1971 bhul Gaya Kya porkisstani",0
#GorakhpurHorror past ke jhagde me future kho betha hai ye India. Hate #politics hate #politicians,0
Yahan par bhi politics shuru Kar di had Hai,0
Sanskaari-Song .... #UseHeadPhones #BollywoodSongs #Bollywood #HindiDiwas #AppleEvent #bhabhijiGharperhaipic.twitter.com/PULM9j4ycD,0
us ka rawayya dekha jaye ga first 2.5 years mai agar wo theek raha to phir usay cricket khelne ki ijazat mil jaye gee like asif salman amir,0
kash kuchh match  politics k bh khel liye hote. to aaj sabd  dusre hote,0
"Guru Tu ek aandhi hai tu ek toofan hai, Cricket ka jeeta jagta superman hai",0
Jaya Bachchan visits Rajesh Yadav's Ganesh Pandal #cinemaghar #realcinemaghar #bollywood,0
Phir bhi netaji politics karte hai,0
Bhai abhi team kuch acha perform karrahihai. Aap team se door raho warna pak ka cricket down hojayega,0
Cricket News: Team Acha Khelti Hai To Khushi Hoti Hai. Nojawanon Ko Khilane Ki Soch Hai. Larke Bhi Ache Hain. Inzamam Ul Haq,0
Politics he ye sab jante he warna govt chahe to aesi kon si bhir tantr he jo aap ki intejaam bandobast pe bhari par gya,0
Islam kabhi khatre me nahi aata Islam international hi Khatre me Hindu bhi nahi aata  Khatre me sirf bjp ki politics aati hi dost,0
Ye naya pappu peda ho raha hai .. bhai ek pappu ne itne maje de rakhne hein janta ko aur ab tu bhi aa ja .. Pahle politics ka P to sikh lo,0
Han aur ye baat pura Bollywood bhi jaanta hai  Lekin jo hua so hua ab yaad mat dila bhai,0
Jo khud Nabi Pak (SAW) ke baaton aur tareeqon pe amal nahin kartay wo log blasphemy ke bina par #Facebook ko #Ban kar rahay hain. #Irony,1
"Jitni #honesty log #Sarahah Par dikha rahe hai,Agar politics join karke vaha dikhaye..   Sach me #Desh badal ne me der nahi lagegi    #JstV4",0
Yes Tatkain UPA Sarkar Ne Muslim vote pani ke liye Sadhvi Pragya ji aur Karnal Purohit Ji ko Bali ka Bakra bana diya Congress politics Kehl,0
#9thfailtejaswiyadav abhi time hai thora bahut padhe kar lo phir politics me aana...acche english school se padhe karna,0
Yee raa Yuvametha politics ki sanyasam teesukuntaada,0
Mark my word ek time aesa bhi aega jab Emraan hashmi bollywood pe Raaz krega.. Talented logo ko kabhi na kabhi rasta mil jata hai.,0
@akshaykumar - Aage badho hum tumhare saath hain. Awards walo dekho. Bollywood aap pe hi tika hai baki toh sab aajkal flop de rahe hain  pic.twitter.com/yolztgwmlF,0
Bollywood ke sabse bade bhai jaan ki taraf se aap sabhi ko EiD    Mubarak pic.twitter.com/YVT6t6UGd4,0
Sir SC ne to apna farz nibha diya..ab aap bhi apni jimmedari puri kare n TT ke khilaf shakt se shakt kanoon laye..politics band kare,0
Triple Talaq par Burbak Kuchh nahi bolega,0
No hame to khushi hai ke pakistan me cricket dubara ho raha hai,0
manta hu tripletalaq gamvir mudda Hai parantu charcha Bhartiya mahilao ki durgati par hona chahiye.,0
"Sarkaar aaur Pvt log vi politics kaar ta hey, Yeh mujhey pasand nahi.",0
"Shivpal ji apki sarkar triple talaq ban nhi kara paayi, Wahin modi-yogi sarkar ne triple talaq ban kara diya",0
Yaar aaj sirf ek request qabool farma...Indians ka Pakistan me cricket ki wapsi par pichwara jal gaya hai..kuch alfaz hojayen unpar ;),0
Woh cricket ke liye deewany han Or zamana unke liye deewana ha .... @SAfridiOfficialpic.twitter.com/BWWl2Fl56T,0
Phr Seeti Bajegi Stage Sajega Aur Taali Bajegi Aur Khel Jamega Lalalalalala laaa lala lala lala laaa #Cricket,0
OMG PART-2 kab aari hai bhagwaano ka mazak udaake paise kamana koi aapse sikhe fir baadme dharm sanskaar wali politics bhi lol.,0
"Lalu sarad Yadav ko sarm ani chahiy ki bihar baad se pressan h or vo politics me uljhe h,",0
#TripleTalaq Details: Tumhe koi pasand nahi samjhao 1. Usse duri banalo fir samjaho 2. Samajh ho gayi to sath rho nhi t fir samjaho. 3.Tordo,0
Ye triple talaq dekhne ke baad mujhe ye samaj nahi aaraha hai ki bc ye baaris ka mausam hai ya Talaq ka  pic.twitter.com/zO7uxd77YD,0
Triple talaq ko muslim abb dhamki kay roop mai use kartay hi muslim ladies ko abnay nrechay rakhnay kay liye.,0
Chutiyo ke chacha jan politics hi kahe nahi join kar lete Ashutoswa ki tarah kabhi saram ati hai ka,0
Dusro ko maa behen ki gaali dete hain...aur twitter pe mahaan bante hai..#baniJ ko support kar ke !! -_- #irony #BB10,1
Hamare yahaan gali cricket wale bhi haar jAane par aisi sadakchhap baatein hi karte hai. Yeh hai asli sadakchhap gundey. @SheilaDikshit,0
Chaa gaya Malik  #CricektKiHalalala #PAKvWXI #PAKvWorldXI #CricketComesHome #Cricket #WorldXI #GaddafiStadium #hashimamla #BabarAzam #PCBpic.twitter.com/d9i0WCEc7c,0
"Nahi sir bullet train ki zarrorat nahi hai ,burqa triple talaq aur Sharia ki zarrorat hai",0
"@UtsavMitra #Irony utsav, yeh party hamaari hai, Congress nahin. Hum apni party ko hi bolenge, doosron ko kyon?",1
Are ek bar hamare hawale kr k to dekho....fr dekho Bharat kaise badalta hai bt hr koi Janta hai yha v politics hogi @narendramodi @PMOIndia,0
Yehi khabre aa rahi h ki baba ki politics me sakriyata ke chalte hi govt bhakto ke liye soft rahi & log marte rahe,0
Afsos hota hai young generation ko corrupted politics me jate dekh. Unka saath kya bas isliye kyunki aap yadav hai?? Are vikas ki aur jaiye,0
Islamic law Instant triple talaq ka kabhi samarthan nahi karta aur court ne bhi use dohraya hai.,0
Khattar sahib ne ik baat toh sabit kar hi di hai ke kaise Politics mein Ik tarf dosti nibate hai aur kaise dhokha dete hai,0
"Sari Duniya se talak khatam kra do, apni aurat ko to apne paas bula lo,jisey bina #TripleTalaq diye chhor rakha hai,wo dusri bhi nhi kr pai pic.twitter.com/13FDa0fG72",0
"Par sirf bolne se kaam nahi chalega na.Jaisa triple talaq par ban lagane ki koshish ki jarahi hai, waise hi Gaurakshakon pe lagaaye",0
"18 August 1958 Do Phool - Bipin Gupta, Baby Naaz, Romi. #Song  - Dur Andhera Hua Mast Savera Hua.. #Bollywood #films #nostalgia #memoriespic.twitter.com/MNhPCXgWUV",0
@TbgDgc ab aap cool ho toh garmi toh hogi na #Irony,1
Aree yaar ..sati dahej ka virodh hinduon ne hi kiya hai... triple talaq ...halala ki kaun bhagaye gaa,0
Shayad Johny Lever ko Bollywood me Kaam Milna band ho gaya hai ISI liye kuch bhi #Tweet karta rehta hai,0
@najamsethi bhai aap ki karachi say kia dushmani hay ? saaray log kah rahay hain ke shayad pakistan main aik hi cricket stadium hay,0
@bollywood_life toh nachu chutiye,0
Ye ab gyaan  abhi hua politics me toh nahi aana hai,0
Ab kaun aajkal aise twitter mein bhi darshan dete hain?! @Nirmalbabaji ki tarah! Hum dhanya hue!,1
"#TripleTalaq islam quran,insanyat k khilaf  teen talaq muslim aurat par zulm ,molana,personal law board  i dukan band ho  teen talaq band ho",0
Love Ko aaoga Mai tujhe lejaoga Mai #Bollywood #LovePinkLace #song @shubham876542,0
Sahi kaha triple talaq nhi love jihaad  Ek baat bata mujhe love jihaad ka arth kya hota hai modi k chamche,0
"WICKET - Dikshanshu Negi  b Zahoor Faroqui 10(17) Bijapur Bulls 116/5 (16.2), Bijapur Bulls need 57 in 22 balls  #BELvBIJ #Cricket",0
Jali jali jali ...hahaha tera irada tha kya triple talaq ka..bhabhi ji bhaut Marengi tujhe ...hahaha,0
"padhai likhai ne kuch nahin rakha hai. parents ab bachhon ko aise hi badminton, cricket, football jaise game mein bhej dena chahiye.",0
Aap ne to Bollywood me Siti baja rakhi h kabhi barun dhawan to kabhi koe aur pandiya jee to desh ke liye run bnaye h aap to bolti h Siti,0
Sir ye log ab gandi politics pr utar aaye h.. Itni haar dekhkar kisika ka bhi dimag kaam karna band krde..,0
"Rawalpindi: Pakistan Main World Eleven Cricket Team Ko Khushamdeed Kahtay He, Pur Aman Aur Khail Pasand Qaum Maizbani Ko Baytab Hai, DG ISPR",0
Accha ?? Triple talaq ?? Kya hai aur mast Halala??? Kya hai ..duniya agge Nikhil gayi hai na ?? Taking big things is easy,0
"when someone question triple talaq , ye shariyat ka niyam hai. gau mata hamari astha ka hi vishay hai.",0
Dosi koi bhi ho #Ramrahim ho ya #Yakubmemon ya #Kasab sb ek jaise hi h .. humne inki saza ka virod ni krna chahiye Isse fayada politics ko h,0
Vishwa mein jab kisi Desh mein #TripleTalaq nahin    #Hindustan mein lagoo kyon,0
"Uttar Pradesh badal raha hai, aage bad raha hai!  #Sarcasm  #unbelievablepic.twitter.com/fDQpxgHPPh",1
#TripleTalaq Agar ab bhi kisi bewakoof ko samajh nahi aya ho ki 3 talaq kya he kyun ye insaano ke fayede k lye he to Pls read Quraan,0
Triple talaq nd halala ko bech me lane wale ak sawal ka jawab do zara  Talaq se kis Hindu bhai ko pareshani h aur rahe bat talaq ki. To cont,0
@PMOIndia @narendramodi @rsprasad #TripleTalaq mere muslim bhai  #SupremeCourt  ke order se satisfied nahi hai to apply #sariya law lagu kar,0
Tm makkarou ki nautanki ki dukan jald hi ban hone wali hai.mahila kahati hai jo khud mahila ke sath politics khel gayi. @aajtak @ZeeNews,0
@NitishKumar ji #TripleTalaq #Halala ban kyon nahin? Kya jihadi dons se darte hain? Ya jihadpremi@laluprasadRjd social mov. ispe chalaiye,0
@ArvindKejriwal sir ye hai aap ki politics? Itna kuch likh diya phir bhi unsafe hain  pic.twitter.com/dCNwAvxTtl,0
Bollywood ke writers se savinay nivedan hai ki wo hindi mein sochne Ka kasht Karen.. Taaki unki filmein jyaada logon ko samajh aa sake..,0
Naa bhai.. aisa nhi hai.. mere handle karne se bhi kuchh hona nhi hai.. politics se mera door door tak ka naata nhi hai,0
Triple Talaq ke birudh Deshbhar me jagruti failaneme Zee news ka v Bada hat he,0
"Ek to world ke 2nd grade players, or upar se aaj #londonblast Ab inaka mann cricket me kaha hoga. Match haaro, bhago yaha se  #PAKvWXI",0
@narendramodi ji or ek bath America politics khel ne main bahut mahir he isliye Russia k Saath pahele jaise frienship  hona chahiye,0
King of jungle is always alone. Shah rukh bhi aaj akela hai kyunki doosra bollywood me koi sher hai nahi Aur kutton k saath sher rehta nahi,0
@KElectricPk ..Aj International cricket sirf Lahore main Bahaal hogi ya Karachi ma bhi hogi ?? Q ke 7 to 9:30 to loadshedding ka time hai..,0
Triple talaq ka option hai.,0
Dhua uthta hai jee jalta hai #irony RT @jaanebhidoyaaro: #NP jab bhi cigarette jalti hai.. mein jalta hoon...,0
Right   Hindu daram me #TripleTalaq lagu hona chahiye hamare Hindu beheno ki soraksa ke liye lagu hona chahiye #Modi,0
Shehla ka halala hota to samajh aata use .. triple talaq pe kuch nahi bola is mahan human right wali ne ..ab gayi mooh Utha ke,0
rape pideeton ke sath sath thodi chinta triple talaq pideet mahilao ka bhi kariye madam?? #TripleTalaq @narendramodi,0
Peetal ki baaliyon mein beti biyaah di // woh baap kaam karta tha sone ki khaan mein !! #shair,1
Vote bank politics jabtak hogi desh aise hi chalega desh ki chinta kisko hai sabko apni party ki sarkar ki chinta hai,0
Aap ko national politics mai hona chahiye aap ka rujhaan delhi ki taraf jaida rahta hai,0
Ise Kahate hai dogalepan me phd mohatarma aaj tak triple talaq ke mudde pe moo nahi kholi ek mauka laga whole community ko target kar diya,0
"English language padhna tha, aur hum English subject padh kar bade hogaye!  #irony",1
#Nowplaying Stephen - Kesha. #irony.,0
Politics tere liye nahi hai kab samjhega apni zindagi aur hamara waqt barbaad karna bandh kar.. pic.twitter.com/UjzMYLm17t,0
Itni security ke sath tou Kabul mein bhi hojata final. #PslFinalLahore #CricketComesHome #irony,1
"Nhi bhai cricket to Musharraf aur zardari ki anthak mehnat se khatam hui thi, ye credit na cheenen un se",0
Na halala ke liye na khatna ke liye yeah sab politics hay bhai ko AAJ kal chal rahi hay divide and rule,0
