Sentence,Tag
Janamdim ki gaand phaad badhai @RowdyTalks bhai.. Tum jiyo hazaro saal.. Saal me thoko 300 baar,1
"Shahid Afridi se dar nahi lagta saab, Umesh Yadav se lagta hai.",1
".@LEDtvn tum dilli police ho kya ?? Bakri ko maar maar ke bol rahe ""bol tu sher hai"" ",0
"Kabse iss pyaase jhagadte TL par, sense ki ek boondh tak nahi giri.",0
"Public nahaane ki baatein kar rai hai, aur yahan is thandi mein dhone himmat nahi horahi",1
Kantaben nu prafful bhai saathi garba ramwanu chhu. Prafful bhai nu dandiya baddu saras chhe.,0
"""Teri aankhon ke siwa duniya mein rakha kya hai?""

Thoda neeche dekh chutye.",1
"Kapdon ke daag par daliye ek chammach Mother Dairy ka doodh, detergent ki shakti kapde ko bilkul naye jaisa kar degi.",0
"Koi bhi jeete, KKR nahi jeetna chahiye.",0
"*Airtel launches 4G*
'ISSE ZYADA SPEED KISI BHI NETWORK PE NAHI MILEGI' 

Abe gaandu, aur sab network abhi 3G pe hai.",1
Le bhai mein mootne gaya aur Virat out !! #SorryGuys,0
"Naye daur par jaa pahoncha hai aaj zamaana, 
naye jaggat se hum bhi naata jod chuke hai
naya jhand hai, naye chochle ab hai naye haraami",1
"Sales figures for Top Ramen remains unchanged even as it is pulled from markets

Pehle bhi koi nahi khata tha.. Ab bhi koi nahi khata..",0
"""Us length se 3 baal andar aur 3 bahar nikal dein toh batsman pagal hi ho jayega"" ~ Shoaib Akhtar ka alag hi entertainment chalta hai",1
Ab desh ke Vikas me saath hoga Bihar #GoodByeNitishKumar,0
Bhai launches more stars than NASA.,1
Waah kya trend hai #FarziPatrakarRavishKumarpic.twitter.com/ni6WDAYqu8,0
Matlab kuch bhi RT karoge?,0
Hey there @OfficeOfRG dekho Rajasthan walo ne chuni suit boot ki sarkaar.. Ab tumhari pyjame wale sarkaar bina naade ki ho gayee,0
"""Mein, Rocky, idhar udhar har ladki ke peeche bhaagta rehta hu.. Par mujhe apni pasand ki ladki nahi mili""",0
Shashi Kapoor trending on #MothersDay How apt. Mere paas Ma hai.,1
"Pakistan is 'Laato ke bhoot', baato se nahi maante.",0
"Bahut try kar raha hoon yaar, nikal hi nahin raha hai! #HoliSext",1
"""Mubarak ho tu chacha ban gaya. Bhai khushi double ho gayi, bitiya hui hai""

Most beautiful line I have heard this year.",1
Ye khareed lo koi #IndiaWithIsraelpic.twitter.com/Y9mqBUo56t,0
"Aaj fir jeene ki tamanna hai, aaj fir marne ka irada hai.",0
.@JhaSanjay Rahul Gandhi is on Do-   pe,0
"Baatein nahi.. Beer ka bhi poocho..

RT @golumechanics chanda re chanda re kabhi to jamin pe aa baithenge batein karenge  @upwalebhaiji",0
"Tubin bataaye mujhe le chal kahin.
*takes her to sharda lodge*",1
"Bure jokes nahi hote, log hote hai.",0
Bhai @msdhoni kab aaoge jab match nikal jayega hath se ?,0
Prem ki _____ Mein Danda Daal Aayo.,0
Pakistan ki huyi fir se haar. Ab ki baar Modi sarkaar! #IndvsPak,1
"Sir @ashutosh83B kabhi apni luxury cars ke sath bhi photo post karo, kya metro ke sath photo kheench ke public ko chootiya bana rahe ho!",0
"""Aaj pada kisi aur ne aur ilzaam hume bhigatna pad raha hai"" ~ Snapdeal",0
".@ArvindKejriwal sir hug Kalmadi, hug Raja, hug Pawar and tell these Sanghis that insan corrupt nahi hota waqt corrupt hot hai.",0
Stage loot liya bhai @Varun_dvn,0
Sohail Khan looks more like a bowler joh border par bhatak kar LOC ke us taraf galti se pahunch gaya ho.,1
"Sonakshi Sinha ji, stop living on Dabangg and Salman Khan. Kuch khudka karo yaar.",0
"Mann ki baat, selfie ke saath. #1YearOfModi",0
"Behen, tum to sly karne layak bhi nahi ho",0
"Hello main Arvind Kejriwal bol raha hu phone mat kaatiyega, Bajirao Mastani bahot badhiya picture hain ji, ek baar dekhna toh banta hai.",1
Jo kuchh nahi karte wo kamaal nahi karte. Kamaal wo karte hain jinko kuchh karne ka junoon hota hai.,1
Twitter raat ko TiTter me badal jata haipic.twitter.com/yynpg4YMEb,1
.@RanaAyyub Jaha bhi jaa rahi ho.. Pls wapas mat aana,0
Ok ab sapne dekhne band karo ,0
"Gadkari ka bijli bill dekh chaunkne walon, shukar karo ki unka khane ka bill nahi dekha.",1
Misbah shot. Thoda upar khelte,0
"'Aaj khane mein kya banau?'

'Bas consent chal jayega'",1
"""Mein jaha khade hota hu.. Wohi se chutiyaapa chalu hota hai"" ~ KRK

#TwistedBollywoodDialogues",1
.@ashutosh83B Woh gande.. aur tum chutiye bande ?,0
"Master ji James Bond ki kiss ek bilaand chhoti kar do
#SanskariJamesBond #CensorBoard",1
"Yuva Dekhta Hai
Yuva Propose Karta Hai
Yuva Akela Reh Jaata Hai",0
"Umeedein kam ho toh khushi bhi zyada hoti hai ""@FirstpostSports: Pakistan 12/0 (4) - This is now their best opening partnership""",1
".@tandonraveena pranam maate! ambe, amba, ambalika, jai mata di, shashtang pranam!",0
"#GrowingUpDesi neighbor aunty complaining about her 125 kilos kid, sukh gaya hai kuchh khaata hi nahi hai.",1
.@sreenivasanjain beti vyahni hai kya?,0
"[Sagarika's Birthday]
Rajdeep: Tum jiyo hazaron saal, saal ke din hon pachas hazar :)
Sagarika: Thanks but saal ke din 2002 kar do.",1
Yahan dhundne se bhagwan mil jaata hai par justice nahi milti mi lord,0
"""Meri aakhiri ichcha hai #KejriwalDiwas poori duniya manaye""pic.twitter.com/l3JIvFBfaA",0
"""Saalo waada karke mukro mat.. OROP ki file jaldi aage badhao haraamzaado""pic.twitter.com/dfPxTBczSi",1
kejriwal dilli walon ki VAT laga rahe hain.,1
"Aaj nakad kal udhar
#BadliyeSarkarBadliyeBihar",0
Aaj ki party meri taraf se.. pic.twitter.com/an7SCIh5dq,1
YE SAB MILE HUE HAI,0
"Aur bhi gam hai duniya mein mohabbat ke siwa, daaru ke paise.",1
Lagta hai break ke dauran original Kohli wapis aa gaya.,0
450 se upar gaye to pakka haar jayenge!,0
.@abpnewstv bhai pehle Indrani ab ye Meat ban.. Sahi me u dont see any other issues in country.. Kya chutiyaapa laga rakha hai..,0
Bhai @TheDilliMirror teri DP dekh kar lagta hai tu Kingfisher Airlines me hai aur tujhe 15-20 mahine se salary nahi mili,1
Haar kar ghar wapas mat aaiyo!,0
Akhand Chutyaap Deva Bhavo,0
Bhai koi iske tweet copy karo.. Ye khud ke tweet copy kiye jaa raha hai.. Koi RT bhi nahi karta pic.twitter.com/sUyah8zReK,0
"""Modi ji aapko bolenge ki kood jao toh kya aap....wait madam kya kar rahi hain?""pic.twitter.com/44UYbG534d",1
Nadella ab apne Pichai dekh kar chalega,1
Chaddi pahen ke phool khila hai phool khila hai ,0
AAPtards ke 15 lakh nahi allot hue Budget me.. Aww.. Ab chaati peet peet ke ro saalo,0
Agar meri poetry se koi bhala manas horny ho jata hai toh usmein tumhara kya jata hai? Huh. Morons ya. Poetry cancelled.,1
Aaj Australians se zyada sledging to @Nomadic_Soul_ kar rahi hai.. Hahaha keep it up,0
Koi to sly karo mere liye bhi ,0
Kya hua saare bangladeshi fans stadium se wapas apni apni jhopdi me chale gaye ?,1
ye dekho @Being_Humor ko .. Apni milf jaisi aunty pe joke bana raha haipic.twitter.com/DFEc3XSGFA,0
"""Koi nahi hai.. Pls karne do""  #MyLifeInSixWords",1
BHENCHO 300 KAR LO BHOSDI KE,1
.@OfficeOfRG Denims ki sarkaar ?? LOL,0
"Sab mujhe badnaam karne ki saazish hai.
#AskAlllahdin",0
Jindagi surr bane jhand na hone paa-ye,1
.@bhogleharsha RWs ka kaat liya insane chorri ne,0
"Bhagwaan ka diya sab kuch hai, daulat hai shohrat hai bas sirf neend chahiye.",1
"Jennifer Lopez ~ Janaki Devi Lohiya

#AlternateHinduNames",1
Banks band karke kaun se desh ka vikaas hua hai.. Band hi rakhne the to khole kyu the..,1
Vodafone chutiya hai.,1
"Chalo khel khatam paisa hazam

2 mahine se diwali diwali kar rahe the.. Ho gayee",1
"Chacha Chaudhary ka dimaag computer se bhi zyada tez daudta hai.
#WorstChildhoodRumors",1
"Behen.. Phere ke waqt tum hi baithogi ya jijaji photo ke saath chakkar lenge?

RT @NNehaaD Who needs fair and lovely in the era of photoshop",0
"At least in cases of Ashutosh and Kavitha Krishnan, inki baaten bilkul inki shakal jaisi hain.",1
"Bhagyashree: Tu chal main aayi
SBI Employee : Abhi lunch time hai, baad me aana.",1
"Suno gaur se bhosdiwalo 
Gandhi nazar na hum par dalo 
Chahe gaand ka zor laga lo 
Sabse aage honge Hindustani ",1
Aise hote hai Pakistanis,0
"Mai shayar toh nahi, magar ayye haseen.
Jab se dekha maine tujhko, mujhko... tatti aagayi.",1
BHENCHOD GHAR PE MAGGI KHATAM HO GAI HAI.,0
"Kripaya, itni raat ko Sunny Leone ke baare mein tweet kar bhavnao ko thes na pahuchaye.",1
"#MyLifeInSixWords Theke band hogaye hain, gurgaon chalo!",1
"""Yeh desh hai veer jawanon ka, albelon ka, mastano ka""
Sagarika: ""Hindu aur Musalmano ka""",0
Ab match shuru karo chutiyo,0
Jhonka hawa ka aaj bhi chhup ke hilaata hoga na #Samir #HawaKaJhonka #BeingSalmanKhan,1
"Rameez Raja :Kya lagta hai? Mushkil hai kya Pakistan ke liye jeetna?
Kapil Paaji: Mushkil to nahi, namumkin zaroor hai #IndvsPak",0
Khoobsurati ke saath jadeja ne phir ek baar hagg diya hai. #IndVsWI,1
"Adani

RT @ANI_news Delhi chunaav mein haar ke baad BJP baukhlaayi hui hai, humare kaam mein taang adaane* ki koshish kar rhe hain: Kejriwal",1
Salman Bhai.. Mumbai HC se to bach gaye.. Rajasthan ke Bishnoi samaj se kaise bachoge..,0
Kar lo duniya mutthi mein,1
"What they announce: kripya Darwaazo se hat kar khade ho

What Delhi listens: Darwaazo se hat kar aur ladki se satkar khade ho

#DelhiMetro",1
"Ye bhaisaab inta troll hone wale hain ki aage se Eid ko bhi ""Sad Eid"" wish karenge.pic.twitter.com/P1aCj0fFPZ",1
Utha ja bhai. Tweet nahi karna kya !,0
Oothikicha kuch bhi rt karega.,0
Raat ko bhi log spoilers de dete hai.,0
"

Sabse pehle building me plane ghusaane ka mauka mujhe mila tha - Kumar Vishwas",0
Prem Sachin Ramesh Ka Baggage Ghumayo? @British_Airways @sachin_rt,0
"Intolerance nahi badha hai, attention paane ki hawas badhi hai.",0
"Kejri: Iss ladki ne mere saamne muh kyu cover kiya hai
Dr: Sir muh pe gaali sunoge.. Achcha lagegapic.twitter.com/rgxlUAB2PN",1
koi doodh ka dhula nahi hai yaha.. Sab beer ke dhule hai ,1
"Hindu hi Hindu ka sabse bada dushman hai aur tha, isilye hazaron barson tak bahar ke aakramankariyon ne humein gulam bana ke rakha.",1
"Dorkstar
AskThePankazzz 
Etc etc etc

Sab paid karte hai bhaiya.. Hume kya bol rahe ho ",0
"Hariharan: Paani toh beh jaaye, baaki kya the jaaye? Yaadein...
Akshay: Apne ko kya? Apne ko toh sirf paani nikalna hai",1
Sab ke sab kya Maggi ka order de kar aaye hai ??,0
BC Sunday khatm !! Abhi 2 ghante pehle to shuru hua tha ,1
"A se aao re aao B se bhaad mein jaao C se chutya banao D se daaru peete jaao. 
#goodnight",1
"Vodafone pe to Zedge bhi nahi khulta, porn ghanta khulega!",1
"Jisne tumhe banaya. Taarif karu kya uski? 
#Biyatch",0
.@dashhtweets 4-5 bar ho chuke hai ,0
"Bhai @OfficeOfRG kuch kar.. Agli baar @smritiirani ji tere liye Amethi bhi nahi chodengi.. 

WHAT WILL HAPPEN TO OUR ENTERTAINMENT ??",1
Kejriwal and Ujwal Nikam can make a great pair. Nikam can *cook up* some Biryani aur Kejriwal Raita phailayega,1
"Ungli chaato, gaand nahi.",0
"Haan bhencho haramkhoron koi ladka ho toh bhi chalega, beer pilaunga bhosdiwalon, aakar Hi bola. Here till 10pm!
#MannKiBaat",1
#PressJhaaduButton trend karne walo.. Chutiyo vote to de aao..,1
"'Aaj main upar, Aasman neeche' 
*Missionary*",1
Chalo jeet gaye warna Bangladesh se Harte toh 10 saal sunna padta,1
At Sabzi market.. Kisi ko kuch chahiye to jaldi bolo.. Phir mat bolna baad mepic.twitter.com/dLIIFQfHjC,0
"He: Aaj kal tere mere pyar ke charche har zuban par, sabko malum hai aur sabko khabar hogayi
She: Toh kya?
He: Mere baaki settings bandh </3",1
CHILLANA HAI TO INDIA INDIA CHILLAOOOOO. PAK PAK TO MURGIYAN BHI KARTI HAIN!!!!!!!! #OLDISGOLD #INDVSPAK,1
"Ab agar kisi ne ye bole ""Ye Aam aadmi ki jeet hai"" to uski maa behen ek kar di jaegi",1
Ye Media ki jeet hai !! Aur India ki haar !!,0
"BJP lost, ok. Par Lalu jita, beyond disgusting. Is-se lakh guna accha Kejriwal jeet jaaye.",0
Vidya Balan + Juhi Chawla + Shilpa Shetty = @Sinceere_Angel,0
PhD ke final year me Kanhaiya Kumar.pic.twitter.com/N02KkeQkbi,0
"Pehle toh main shayar tha, ullu banaya aapne.",0
Re Kabeera bhosdi ke maan ja.,1
Kal raat ko jo hua. Sab bhool jaao.. Jaise veer aur hello brother bhool gaye the,1
Not bragging but kal Rang-Panchami ki chutti hai Bhopal me #YAY,0
Duniya chale aghaadi toh main chalu pichaadi - Karan Johar,0
"Ashu: Sabko 5-5 peg milenge
Sanjay: Itna sara chakna tera baap laega ?
Salim *thinks*: Aaj Sanjay chikna lag raha haipic.twitter.com/lLiPsWQ7qi",0
Ayyee dhating naaach.... Dhating dhating dhating  dhating dhating dhating naach naa dhin dhin dha dhin dhin dha dha dhating naach,1
"Paise ke liye log rishtey beach dete hai, yeh toh phir bhi tweets hai #DeepShit",1
"Accha hua Arbaz Khan se accident nahi hua, warna wo Roger Federer ka naam le leta.",1
"Aamir Khan : Kya kar raha hai yaar? Mard ban be a man.
KJo: Kuch Kuch Hota Hai, tum nahi samjhoge aamir",1
"Kela khaane ke baad paani mat peeyo.
Doodh ke baad machhi naa khao.
Dil tutne ke baad daaru mat piyo.
#YeBhiKoiJeenaHai brb suicide.",1
Dilli ki gaand lagi hai aur bhai gabbar is back dekh raha hai,1
Gay marriage me bhi lifafa dena padega ? #Lovewins,1
"Aajkal langooro ko mil rahi hoor
Kunwara reh gaya @HathwalaThakur",1
"Tumhare paas hai har sawaal ka hal
Ab ki baar --> @tweeting_pal",0
Kuch chaukane wale aankde..pic.twitter.com/pCOfNdH1Qa,1
".@ColdCigar tum*

Bhai josh me typo ho jaate hai.. i understand.. chill maar be.. ye sab to chalta hi rehta hai",1
.@JhaSanjay And Rahul Baba is Chota Bheem,1
Jab ache tweets ko RT nahi milte toh Nawazuddin Siddiqui wali feel a jati hai.,1
"Adnan Sami: Aloo kaise diye bhaiya?
Sabzi wala: 20 ka dedh kilo. Kitna doon?
Adnan Sami: Bhar de jholi, O bhar de jholi.",1
Ye bahot hi kareebi mamla ho sakta hai - Arun Lal,1
Sir @narendramodi woh 235000 crore ka pachage wapas le lo Bihar se.. Gaand marane do chutiyo ko andhere me #LOLJK,1
"#MakeSomeonesNightIn3Words

Chalo Sote hai",0
Milte hain iske results ke sath kal rat 10 baje. #SRK4ever #BhaiRoxx,0
RT agar tumhara dehaant hogaya hai,0
Pakistani people right now: 1) BHENCHOD 2) LAANAT 3) OUT HAI YAAR 4) BAARISH AAJAYE 5) YAAR LIGHT HI NAHI AAYI ABHI TAK :( #IndvsPak,1
"Shahenshah Akbar was angry with Salim
Shahenshah Arvind is angry with Salim too. Anarkali @ashutosh83B naach rahi hai",1
.@Chootsayer muh mein le liyo,0
". @chintskap sir ban or no ban, mera anuman hai aapko kaafi ande khane ko milenge",1
Woh sab theek hai Pluto se return bhada milega kya?,1
NASA wale Pluto se hi-res photos tweet kara rahe hain aur yahan 3G par Snapchat nahi chal raha.,1
"Expectations: Eat Sleep Rave Repeat
Reality: 
-Bhai kuch khaya nahi subah se
-Bhai neend aa rahi hai aaj to bohot
-Yaar koi party me chal lo",1
AAP ka vote. AAP ka chutiyapa. AAP ka loss. AAP ka ghanta kuch hone wala hain.,1
"Vodafone ka 3G to theek se chalta nahi, 4G kya ghanta chalega!",1
Ek baar meri @witchybitchygal se ladaai ho gayee thi.. 2000 baar sorry bola tab jaa kar manipic.twitter.com/vdwx1yKjoi,1
"""Khandaani log dikhte hain, paisewaale bhi honge. Dekho bada wala popcorn tub liya hai."" #HeardAtMultiplex",1
"""Bharat Mata Ki Jai"" - Afridi",0
Hey Pakistaniyo.. Lagta hai aaj bhi phatakey hum India wale hi phorengey !!,0
Be someone's 'Bhai katta nikaal.. Usne teri bhabhi ko chhedda gaya.. maa chodni hai kutte ki',1
Farhan Akhtar divorced. Wazir ghode ki chaal chal gaya.,0
Bhai @abhijeetsinger ka bas chale to footpath par sone walon par train chalwa de.,0
"Owaisi in dream, ""Bharat Mata ki Jai!""
Owaisi wakes up, feels sorry ""Afzal hum sharminda hain"".",1
Bihar me vikas lao.. Jaatiwaad door bhagao #ModiJeetaoNitishBhagao,1
"*Sanjay Dutt on being released*
Woh jail se bahar nikalte waqt koi marne ki haalat mein raha ... to usko form bharna zaroori hai kya?",1
Still better than Sanjeev Kapoor ki rasoi.,1
"Hey Pakistan, har dhulaai baad comfort lagana chahiye. ",0
"Ek emo kya kar diya, log picche pad gaye hai. ",1
So this Jasleen Kaur girl is a big liar. Aise logo ki wajah se koi sach baat pe bhi yakin nahi karta.,1
"Anju: Didi Group DM shuru hogaya hai
Manju: Kya baa
Anju: Dhintarak Dhintarak aajao is raat pairon se bedi zara khol nagade sang dhol baaje!",1
"""Jab tak haar nahi hoti, tab tak insaan jeeta hua hota hai""",0
"Ghu mein pair rakhoge toh dhona padega, pyaar mein padoge toh rona padega. #Irshaad",1
Le bhai @Atheist_Krishna tera maal sambhal.. Mein chala sone..pic.twitter.com/xR0a3zWWNy,0
"Tere daddy ko mujh pe bhonkne ka nahi, tera peecha karu toh tokne ka nahi.",0
Asli samajwadi toh yahi Yadav hai waise.,1
Tatkal ka ticket leke kal tak ghar wapas aa jaao yaar. #IndvsAus,0
"BJP lao.. Saath me aayegi bahaar

 #BadliyeSarkarBadliyeBihar",0
Dekha Gujarat ka development? Dinesh Karthik bhi acha khel raha hai ,1
Tujhe yaad na meri aayee..,0
Behen @TrulyMonica RT hi chahiye the.. To link de deti DM me har baar ki taraf.. Ye sab karne ki kya zarurat thi,1
Koi Sagarika Ghose aur Rana Ayyub ko center fresh de do.,1
Inhi logon ne le linha dupatta mera...pic.twitter.com/JzXJLpg6x7,0
Aa gaya hathyaar !!pic.twitter.com/3bniwVWcRq,0
OMG BHAI AA GAYE MAUKA MAUKA AD MEIN. PAISA VASOOL MATCH.,0
Rohit me papa ka naam 'Talent' hai kya?,0
"Kyun ?? Nahana hai ??

RT @LoKarDi_RT yaar holi kab hai???",0
.@ShirishKunder bhai bartan dhokar rakhna.. Nahi to Farah ji aa kar pitaai karegi,0
Happy Birthday Dhoni & Hello to Sakshi bhabhi. Aur baaki sab khairiyat?,0
Kutthe haanun thevlay vada pav maaza? #Sector14 #Gurgaonpic.twitter.com/qupBtM7qQb,0
"Yaatriyon se nivedan hai kisi bhi sandigdh vastu ko haath na lagaye, uska BF saath ho sakta hai.",1
Mere ghar ka khaana sabse best hai. Food bloggers bhi street food ki tareef karte hain. #TweetsLikeGareebGuy,1
"#4BestWordsEver 

Ab bas karo bhosdiwalo",0
Daru pee kar BJP ki haar ka gum bhulate hue laundepic.twitter.com/WxZ9SoYxYo,1
Tumhara baap gay hota to aaj tum gay support ke liye tweet nahi kar rahe hote.. Zara socho ,0
"""Inshallah boiz plad well inshallah har gaye bhenchod chutiyo ki fauj leke aaye hai hum bhosdka Sami madarchod ko jail karao."" #BANvPAK",1
"""Ghar me naya oonth aaya hai.. Abba jaan aaj uski ke saath soyenge""

#TweetLikeAPakistani",0
Gurmeet Ram Rahim Singh ko dekh ke hi hasi aa jaati hai.,1
India ne aaj opposition ko SAF kar diya.,0
Bigg boss mein hamesha Gaandu log hi jeetate hai.,1
"Tumhara sadiya pun ko do say RT, mere pan boring like vividh bhaRTi?",0
Mauka mil gaya bhai,0
"Ladki ghumao, chakri nahi.
#DiwaliMessage",1
"Aadhe tweets samajh mein nahi aate, aadhe tweets contests ke hote hai. Kya chutiyapa macha rakha hai.",1
"Paisa kya hai, aaj hai kal nahi, parso hai - Baburao Ganpatrao Apte",1
Pakistan walo ki Hindi padh ke chashma aa gaya.,1
Ye Sultan me bhai ka sar chhaati me se kyu nikla hai !pic.twitter.com/fzUxA3VwJQ,0
"Suna hai @BolshoyBooze ki shaadi hone wali hai.
Kitne Dil tootenge?",1
Aise to RT mil nahi rahe hai.. Lagta hai porn hi tweet karna padega,1
"Andheri raaton mein twitter ki timeline par, har ek ki jaan khaane ko ek philosopher nikalta hai, jisse log @Stupidosaur kehte hai.",1
Hi bro @taran_adarsh teri job khatre me hai..pic.twitter.com/08wK3fbARn,0
"""Gadkari naashte ke poore samose kha gaya.. Hum to BC bhooke reh gaye..""pic.twitter.com/K7JSfUC3MJ",1
Mukesh agar aaj zinda hota toh woh cancer se nahi marta. #UnionBudget2016,1
Phatakey phorna chalu karey ??,0
"Did Arun Lal say, ""Ye dekhiye Bangladeshi player khushi se apne andkosh takra rahe hain""",1
Never knew about them par mujhe lagta hai ye Buzzfeed bhi koi chootiya company hai.,1
Haan Modi ji. 2 log aaye hain. Aapke tailor ka pata puch rahe thepic.twitter.com/LDYnYdPpIP,1
Hashim Amla aur thode seb bhi le aana - Aamla ki Ammi #IndvsSA,0
Agar Gulaal hai toh aapko piles ki bimaari hai.,0
"Don't understand these high five washrooms in 5 stars, bhai haath kahan dhona hai aur susu kahan karni?",1
"Film K3G me Krishh jab Jana Gana Mana gaata hai to Kajol ki chudail padosan bhi khadi ho jaati hai

Par kuch harami jaati walo ko sharm nahi",1
"~~~~~~~~~~ 
Navjot Siddhu Rakhi.

~~~~~~~~~~ 
Manmohan Singh Rakhi

~~~~~~~~~~
Akshay Kumar Rakhi",1
"I mean, kaise jee lete ho aisi ghatiya zindagi?",0
"Kuch bhi bolo, Modi ke gaand mein dum bahaut hai.",1
Kaun nayi ladki? Zara mujhe bhi toh handle malum chale,0
Cigarette ki price badh gai?,0
"Khawaja mere Khawaja Nehraji ka khuja jaa

#IndvsAus",1
Koi Asaram Bapu aur Radhe maa ki shaadi kara do.,1
"Agar baarish ke time lunch kar liya hota, to abhi aise wait na karna padhta! #NZvSA",0
"""Zindagi me do chize mujhe bilkul nahi pasand, choti soch aur choti ball"" - Suresh Raina #IndvsAus",1
Hey @British_Airways TUJHYA BOCHYAT KAANDHA BHAJJI AANI LASOON CHUTNEY.,1
"Me- Ek Veg kolhapuri aur ek naan. 
Waiter- Kuch aur? 
Me- Jo toofani hote hai woh kuch aur ka matlab nahi samajhte. 
Waiter - ANYTHING ELSE?",1
Auto wala traffic ko itni gaali de raha hai jaise aaj hi Europe se aaya ho.,1
"""Aaj mere bhai me mujhe choda... school tak""

#TweetLikeAPakistani",1
"Daaton ki zaroorat hai jaise, bas ek Umesh chahiye hadin ke wicket ke liye.",1
"Tum pass aaye, yu muskuraye, tumne na jaane kyu meri lagaaye.",1
Achhe tweets ki toh kadar hi nahi hai bhencho,0
"Dhoni to Bangladesh: ""Bura na maano Holi hai"" #IndvsBan",0
"Laskhman: Bhaiya ye LK Advani kaun hai.. Naam suna suna sa lag raha..

Ram: Arre yaar mere baju wale section me tha school hai.. Yaad aaya..",0
"He: Dhoop me nikla na karo roop ki rani..Gora rang kala na pad jaaye..
She: Kyu kaali ho jaungi to pyaar nahi karega kya..U racist bastard..",1
Kuch nahi ye bas Eva Carnerio ki haay lagi hai.,0
"Sanjeev Kapoor always had a smile while cooking, thinking in his mind aaj ye dish log ghar par banakar pachtayenge.",0
Bhai @JohnDayal tune @bhaiyyajispeaks se panga le liya hai.. Ye tumme itne chhed karenge ki confuse ho jaoge saans kaha se le aur..,1
"Sirish Kunder: pata nahi kyon par abhi gali khane ka man ho raha hai.
Farah Khan: thik hai, do-teen tweet kar lo.",1
"Ishant's mom: ""Abhi complan pilana band karu ya chalu rakhun?""",1
Bihar walo.. Galti ki hai.. Saza to zaroor milegipic.twitter.com/3L7Bv0AcUZ,0
Shirish Kunder SRK ke thappad ka badla dunia bhar se le raha hai,1
Aaj sab ko SunTan praapti hogi.,0
"Janjaal, phate haal and gaand ka baal..
Choose the right thing..Say NO to Kejriwal",1
"^^^ and also, Salman bhai ka saat samandar paar dance from Kick. Bhai ki baat hi niraali hai.",0
"""Muh latkane se kuch nahi hoga.. Mummy ko bolo Complan pilaaye..""pic.twitter.com/zABBTsCUi0",1
Waah. Lola aaya hai batting pe.,0
Best place for Salman bhai to promote Prem Ratan Dhan Payo.,0
".@mahnoor aap farishte hain, aap se galti ho hi nahi sakti.",0
Aajkal Kejriwal to KRK se bhi zyada gaaliyan sunta hai,1
KRK se bhi ghatiya joke Whatsapp group ke admin par bante hai ,1
"Dharam paaji ke khud do dharam hain, sikh bhi aur musalman bhi.",0
"Aaj itne patakhe phode ki liberals ke lag jaaye loude 

#NotEvenSorry",0
Deewaron ke bhi kaan hote hain. Hence proved.pic.twitter.com/gIEMbFYWrA,1
"Patel bhai Patel bhai aiwa chhe, dhoom dhadaka laiva chhe.",1
Kuch bhi bolo anushka bhabhi hot lag rahi hai.,0
Waah madarchod.. Hamari TL par tareef doosre ki karte ho aur DM me RT ke liye link hume pelte ho..,0
Shami toh Sehwag ke zamane se India ke side raha hai ,0
Aaj haarne wale hai :(,0
Sir @ArvindKejriwal Pls apne ghar ki ladies ko bolna Nirbhaya ke rapist se hi kapde silwaye,0
Tu naa jaa mere baadshah ek item ke liye ek item chhod ke.,0
"Dad: Kya hoga is desh ka?
Mom: Jaa ke naha lo pahle 

",1
"Free bijli, free pani, free ye, free wo ke naam par to public ISI ko bhi vote de degi.",1
"Asli toofan andar hai, jail ke andar. #SalmanVerdict",1
Apne support wale MLAs ko farmhouse main band kar lenge. Parade karayenge. Takhta palat karenge. Akhand chutiyap.,0
"Half century is to Virat Kohli what ranting and sulking is to Arvind Kejriwal. Kuch ho na ho, ye to hogi hi.. #IndvsSL",1
Kya ho raha hai iss desh mein?,0
Ye mera desh hai.. AUR MEIN HU ISS DESH KA JAYKANT SIKHRE !!pic.twitter.com/gksDPlKPYq,1
Kaha tha bhai @MeetUunngLee ??,0
"Bihariyo ho jao taiyaar

 #BadliyeSarkarBadliyeBihar",0
"""Na bhai na, aise thodi hota hai, ye aate time bhi window seat pe baitha tha"" #AUSvPAKpic.twitter.com/PpTsXLrl1b",1
Aao bachho tumhe sikhaaye ____ Hindustan ki? Iss mitti se tilak karo ye dharti hai balidan ki. #HappyRepublicDay (Fill In The Blanks),0
Gandu spam mat kar @iamsrk bhosdi ke,0
"""Jab abba saath hote hai to achcha lagta hai.. Nahate time sabun bhi kam lagta hai""

#TweetLikeAPakistani",0
"Bhaiyya sukkhi puri do na please jaldi, teekha laga.
#WomenIssues",1
"Obama: Gimme ur most lethal weapon
Modi: Amit Shah??
Obama: No..Siddhu Paaji
Modi: Kya aap bhi joke maarte ho..HAHAHApic.twitter.com/Yq1HZ2ki0c",1
Azam Khan & Amar Singh are like Radha & Meera to Mulayam Singh.,0
Tel lagaane jaa... holi khelne se pehle.,0
Aamir ki 9 aur umpire ki 2 balls bach gayi.,0
Fawad Khan is a CHUTYA.,0
Shera ko bhai samjha. Katrina nikla.,0
"""Tum to thehre.. Pardesi.. Saath ka nibhaoge.. Subah pehli.. Subah pehli.. Gaadi se ghar ko laut jaoge.."" ~ Modi to Obama. Right now.",1
"Sir @vinodkambli349 kuch chutyaap tweet karo na, bore horaha hai",0
cc @Atheist_Krishna dekh kamine teri wajah se kya ho raha hai ;),0
